server_name,owner,table_name,last_analyzed,size_mb,num_rows,object_type
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_ROUTER_LOG_STATUS_201305,2014/11/24,26,1423195,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,TMP_FIZZBACK_BILLING_062014_6,2014/11/21,0,87,TABLE
TCHQTSDW,SIDHU,ZZ_TCHQTSDW2_ASH_19DEC14,2014/12/21,57,111048,TABLE
TCHQTSDW,MMBUDW_MIGRATION,GLOBAL_CARRIER_INSTANCE,2017/03/16,0,228,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,RS2_STATUS_MONITOR,2017/08/23,104877,3009709522,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,IMP_ROUTER_LOG_04,2015/02/23,0,0,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,MVPTL_RESPSYS_SUBCUST_WEEKLY,2017/09/11,0,362,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,TMP_COMCAST_ANA_CATEGORY_2,2014/11/21,3,49234,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,IMP_RL_DAILY,2014/11/20,5724,12546245,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_ROUTER_LOG_201210,2014/11/24,602,9846742,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,TMP_FIN_STD_NOV13,2014/11/21,3,24266,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_THREAD_LOG_201212_OLD,2014/11/24,17,1114315,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_QR_DETAIL_201212,2014/11/24,103,5468744,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,IMP_RTD_UPD_OLD_STATUS,2017/09/14,12,508792,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_RLS_FAIL_201308_OLD,2014/11/24,9,543821,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_QR_DETAIL_201308_OLD,2014/11/24,23,1195472,TABLE
