server_name,owner,object_name,last_ddl_time,status,object_type
QTSMMDB,CAMPAIGN_MANAGER,SEND_MAIL_20160811,2016/08/11,VALID,PROCEDURE
QTSMMDB,PREMIUM_BILLING,PURGE_SUBSCRIBERS,2014/10/08,VALID,PROCEDURE
QTSMMDB,PREMIUM_BILLING,TESTME,2014/10/08,VALID,PROCEDURE
QTSMMDB,GGS_OWNER,SEQTRACE,2014/08/20,VALID,PROCEDURE
QTSMMDB,GGS_OWNER,GETSEQFLUSH,2014/08/20,VALID,PROCEDURE
QTSMMDB,GGS_OWNER,REPLICATESEQUENCE,2014/08/20,VALID,PROCEDURE
QTSMMDB,GGS_OWNER,UPDATESEQUENCE,2014/08/20,VALID,PROCEDURE
QTSMMDB,AUDIT_DATA,SP_AUDIT,2015/09/22,VALID,PROCEDURE
QTSMMDB,A2W_MR,SP_BLOCK_NONRESPOND_URL,2015/04/06,VALID,PROCEDURE
QTSMMDB,A2W_MR,DROP_OLD_PARTITIONS_TEMP,2014/08/27,VALID,PROCEDURE
QTSMMDB,A2W_MR,EXTRACT_ROUTER_LOG_DATA,2017/05/24,VALID,PROCEDURE
QTSMMDB,A2W_MR,MONITOR_PROCESS_DR_IN,2016/01/28,VALID,PROCEDURE
QTSMMDB,A2W_MR,RETURN_LOCKED_DRS_TO_QUEUE_2,2015/03/31,VALID,PROCEDURE
QTSMMDB,A2W_MR,SCRUB_MT_OUT_STANDALONE,2015/05/03,VALID,PROCEDURE
QTSMMDB,A2W_MR,SEND_MAIL2,2014/08/27,VALID,PROCEDURE
QTSMMDB,A2W_MR,SP_CAPTURE_RL_ROWS_PER_HOUR,2017/05/24,VALID,PROCEDURE
QTSMMDB,A2W_MR,SP_CAPTURE_RL_ROWS_PER_HOUR2,2017/05/24,VALID,PROCEDURE
QTSMMDB,A2W_MR,SP_CAPTURE_RL_TF_PER_HOUR,2017/05/24,VALID,PROCEDURE
QTSMMDB,A2W_MR,SP_INSERT_SESSION_HISTORY,2014/08/27,VALID,PROCEDURE
QTSMMDB,A2W_MR,SP_LOAD_MT_IN,2017/05/24,VALID,PROCEDURE
QTSMMDB,A2W_MR,SP_LOAD_MT_IN_ONE_NUMBER,2014/08/27,VALID,PROCEDURE
QTSMMDB,A2W_MR,SP_LOAD_MT_IN_ONE_NUMBER2,2014/08/27,VALID,PROCEDURE
QTSMMDB,A2W_MR,SP_MONITOR_DR_FETCH_FAIL,2016/10/13,VALID,PROCEDURE
QTSMMDB,A2W_MR,SP_POPULATE_RL_RLS_ARCHIVE,2017/05/24,VALID,PROCEDURE
QTSMMDB,A2W_MR,SP_RLS_RECOVERY,2017/01/26,VALID,PROCEDURE
QTSMMDB,A2W_MR,SP_SELECT,2014/08/27,VALID,PROCEDURE
QTSMMDB,A2W_MR,SP_SEND_TF_EMAIL,2016/10/13,VALID,PROCEDURE
QTSMMDB,A2W_MR,SP_TRIM_RL_RLS_TO_20_DAYS,2017/05/24,VALID,PROCEDURE
QTSMMDB,INTL_TN,GET_RESPONSE_COUNT,2014/08/27,VALID,PROCEDURE
QTSMMDB,INTL_TN,MIGRATE_CONTEST_DAILYMAX,2014/08/27,VALID,PROCEDURE
QTSMMDB,INTL_TN,MIGRATE_MO_CHOICELOG,2014/09/02,VALID,PROCEDURE
QTSMMDB,INTL_TN,MIGRATE_OPTIN_LIST,2014/08/27,VALID,PROCEDURE
QTSMMDB,INTL_TN,MIGRATE_OPTOUT_LIST,2014/08/27,VALID,PROCEDURE
