server_name,owner,table_name,last_analyzed,size_mb,num_rows,object_type
QTSMMDB,SYSMAN,MGMT_ECM_SNAPSHOT_METADATA,2014/10/09,0,53,TABLE
QTSMMDB,SYSMAN,MGMT_ECM_SNAPSHOT_MD_COLUMNS,2014/10/09,0,839,TABLE
QTSMMDB,SYSMAN,MGMT_DM_ALITEMS,2014/10/09,0,48,TABLE
QTSMMDB,DBADMIN,JCPPHONELIST,2016/07/12,3,151582,TABLE
QTSMMDB,PRAKASH_LIVE,EXISTING_ID,2015/04/19,26,402094,TABLE
QTSMMDB,APEX_030200,WWV_FLOW_ALT_CONFIG_PICK,2011/09/17,0,37,TABLE
QTSMMDB,APEX_030200,WWV_FLOW_TOPLEVEL_TABS,2011/09/17,0,5,TABLE
QTSMMDB,APEX_030200,WWV_FLOW_TREES,2011/09/17,0,3,TABLE
QTSMMDB,APEX_030200,WWV_FLOW_LISTS_OF_VALUES$,2011/09/17,0,959,TABLE
QTSMMDB,APEX_030200,WWV_FLOW_STEPS,2013/04/03,1,1754,TABLE
QTSMMDB,APEX_030200,WWV_FLOW_BUTTON_TEMPLATES,2013/04/03,0,12,TABLE
QTSMMDB,APEX_030200,WWV_FLOW_PAGE_PLUGS,2013/04/03,6,7416,TABLE
QTSMMDB,APEX_030200,WWV_FLOW_STANDARD_ICONS,2011/09/17,0,319,TABLE
QTSMMDB,APEX_030200,WWV_FLOW_FLASH_CHART_SERIES,2013/04/03,0,5,TABLE
QTSMMDB,APEX_030200,WWV_COLUMN_EXCEPTIONS,2011/09/17,0,3,TABLE
QTSMMDB,APEX_030200,WWV_MIG_FRM_XMLTAGTABLEMAP,2011/09/17,0,36,TABLE
QTSMMDB,APEX_030200,WWV_MIG_OLB,2011/09/17,0,0,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20150414_1005,2015/04/14,7,416399,TABLE
QTSMMDB,DBADMIN,OPTOUT_SESSIONS,2017/03/27,184,3189435,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20150829_1010,2015/08/30,9,407983,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20160226_1010,2016/02/26,8,402958,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20151201_1010,2015/12/01,9,407296,TABLE
QTSMMDB,INTL_TN,TN_SERVICE,2014/10/08,0,6,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20150130_1010,2015/01/30,9,410226,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20151102_1005,2015/11/02,7,449129,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20160527_1005,2016/05/27,8,484505,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20160115_1010,2016/01/15,9,410679,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20160608_1010,2016/06/08,7,348057,TABLE
QTSMMDB,CAMPAIGN_MANAGER,SJD_BAK_ALI,2014/10/08,0,5,TABLE
QTSMMDB,CAMPAIGN_MANAGER,OPTINLIST_NPA_SPLIT3,2014/10/10,0,0,TABLE
QTSMMDB,CAMPAIGN_MANAGER,OPTIN_LIST_TEMP_UPLOAD_TESTOLD,2014/10/08,17,608764,TABLE
QTSMMDB,CAMPAIGN_MANAGER,JAM_SPRINT,2014/10/08,0,76,TABLE
QTSMMDB,CAMPAIGN_MANAGER,SESSION_KEYWORD_BACKUP,2014/10/08,0,57,TABLE
QTSMMDB,CAMPAIGN_MANAGER,MOBILE_USER_SESSIONS_BACKUP,2014/10/08,0,12,TABLE
QTSMMDB,CAMPAIGN_MANAGER,SPRINT_RNW_RMNDR_CFG_BK_301211,2014/10/08,0,80,TABLE
QTSMMDB,CAMPAIGN_MANAGER,SPRINT_RNW_RMNDR_LOG_BK_301211,2014/10/08,0,2837,TABLE
QTSMMDB,CAMPAIGN_MANAGER,JCP_TRU_CONFIRM_SEED,2014/10/08,0,32,TABLE
QTSMMDB,CAMPAIGN_MANAGER,BBW_GOOD_NUMBERS,2014/10/08,0,19,TABLE
QTSMMDB,CAMPAIGN_MANAGER,BBW_UPLOAD_2,2014/10/08,10,476078,TABLE
QTSMMDB,CAMPAIGN_MANAGER,BBW_NEWLINE,2014/10/08,9,476078,TABLE
QTSMMDB,CAMPAIGN_MANAGER,AL_POLLRESPONSE_REFILL_0325,2014/10/08,49,268389,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20150721_1005,2015/07/21,7,402825,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20151129_1010,2015/11/29,9,406894,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20150604_1010,2015/06/04,9,405624,TABLE
QTSMMDB,MMBU_USA_PUSHPLATFORM_SDP,DELIVERY_PLATFORMS,2017/08/09,0,57,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20150218_1010,2015/02/18,9,406626,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20150102_1005,2015/01/02,7,435145,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20151225_1005,2015/12/25,7,450088,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20160119_1010,2016/01/19,9,409898,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20160227_1005,2016/02/28,8,457902,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20160229_1010,2016/02/29,8,402688,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20160519_1010,2016/05/19,7,348371,TABLE
QTSMMDB,GENERICFTP_LOAD,AUDIT_GFI_REMOTE,2017/08/31,0,34,TABLE
QTSMMDB,BLS_PROD,GLOBAL_NUMPLAN_LOOKUPBKUP42309,2010/02/24,1,21870,TABLE
QTSMMDB,BLS_PROD,NEXTEL_NIFS,2010/02/24,0,790,TABLE
QTSMMDB,BLS_PROD,GLOBAL_NUMPLAN_LOOKUP_BKP_ALL,2013/11/27,2,24431,TABLE
QTSMMDB,IMPEXP,SYS_IMPORT_FULL_14,2014/06/26,1,3188,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20161013_1010,2016/10/13,7,325979,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20160817_1011,2016/08/17,8,504796,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20140518_1005,2014/10/08,8,451803,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20140522_1010,2014/10/08,8,386761,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20140526_1005,2014/10/08,8,452474,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20140528_1010,2014/10/08,8,387527,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20140602_1005,2014/10/08,8,452570,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20140602_1010,2014/10/08,8,387878,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20140608_1005,2014/10/08,8,453275,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20140608_1010,2014/10/08,8,389266,TABLE
QTSMMDB,INSIDERTXT,ITXT_DISTRIBUTION_20140501,2014/10/08,0,141,TABLE
QTSMMDB,INSIDERTXT,ITXT_LIST_TOTAL_20140401,2014/10/08,0,27,TABLE
QTSMMDB,INSIDERTXT,ITXT_LIST_TOTAL_20140301,2014/10/08,0,28,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20160123_1005,2016/01/24,7,449712,TABLE
QTSMMDB,RESPONSYS,SHORTCODE_CONFIGS,2017/08/12,0,4,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20150907_1010,2015/09/07,9,407758,TABLE
QTSMMDB,A2W_MR,ROUTER_LOG_STATUS_27022016,2016/02/28,224,1560761,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20150417_1010,2015/04/17,9,405854,TABLE
QTSMMDB,BLS_PROD,GATEWAY_CHARSETS,2010/02/24,2,130,TABLE
QTSMMDB,BLS_PROD,GATEWAY_TELECORDIA_EXCEPTION,2010/02/24,2,1,TABLE
QTSMMDB,BLS_PROD,GLOBAL_NUMBERING_PLAN1,2013/11/27,20,169190,TABLE
QTSMMDB,A2W_CORE,DEACT_NUMBERS_20160329,2016/03/29,8,99424,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20160813_1010,2016/08/13,7,339366,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20161014_1005,2016/10/14,8,512848,TABLE
QTSMMDB,CUSTOMERMGT,CM_EVENT_TYPE,2014/10/08,0,3,TABLE
QTSMMDB,CUSTOMERMGT,LP_SESSIONS,2016/04/30,0,209,TABLE
QTSMMDB,CUSTOMERMGT,APP_INSTANCE_BLOBS,2014/10/08,0,5,TABLE
QTSMMDB,MMBU_USA_JCP,JCP_MT_MESSAGE_BODY_BY_DATE,2014/10/08,424,8368064,TABLE
QTSMMDB,MMBU_USA_JCP,JCP_PII_NAMES,2014/10/08,0,29,TABLE
QTSMMDB,MMBU_USA_JCP,PII_EMPTY_PHONENUM,2014/10/08,0,8,TABLE
QTSMMDB,MMBU_USA_JCP,JCP_OPTIN_ARCH_1310151450,2014/10/08,192,2780089,TABLE
QTSMMDB,PRAKASH_LIVE,ROUTER_LOG_QA1,2015/04/27,456,1675202,TABLE
QTSMMDB,PRAKASH_LIVE,ROUTER_LOG_MISSING_31_03,2015/04/27,13,189973,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20150625_1006,2015/06/25,7,405697,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20161212_1005,2016/12/12,9,521053,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20160922_1010,2016/09/22,7,327438,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20160713_1010,2016/07/13,7,342246,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20160501_1005,2016/05/01,8,474914,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20161209_1010,2016/12/09,7,317054,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20141123_1005,2014/11/23,7,438008,TABLE
QTSMMDB,CAMPAIGN_MANAGER,LOCATION_GROUPS,2017/06/21,0,21,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20150524_1006,2015/05/24,7,409260,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20160529_1005,2016/05/29,8,484325,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20160529_1010,2016/05/29,7,348231,TABLE
QTSMMDB,INSIDERTXT,MESSAGE_LOG,2015/08/14,2,3763,TABLE
QTSMMDB,INSIDERTXT,DELTA_FILE_LOG_BACKUP,2014/10/08,0,44,TABLE
QTSMMDB,INSIDERTXT,DISTRIBUTION_LISTS_BACKUP,2014/10/08,0,229,TABLE
QTSMMDB,INSIDERTXT,USERS_BKUP_20110607,2014/10/08,2,23123,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20140218_1005,2014/10/08,7,441492,TABLE
QTSMMDB,TRACFONE_RTM,CHECKPOINTS,2014/10/08,0,9,TABLE
QTSMMDB,TRACFONE_RTM,TABLE_FUNCTION_DESCRIBE,2014/10/08,0,37,TABLE
QTSMMDB,IMPEXP,SYS_IMPORT_FULL_04,2013/07/24,0,338,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20151223_1010,2015/12/23,9,409865,TABLE
QTSMMDB,CAMPAIGN_MANAGER,BROADCAST_MESSAGES,2017/08/24,34,138159,TABLE
QTSMMDB,CAMPAIGN_MANAGER,JOBS,2014/10/08,0,2,TABLE
QTSMMDB,CAMPAIGN_MANAGER,TMP_CAMPS_CARRS_VODA,2014/10/08,0,128,TABLE
QTSMMDB,CAMPAIGN_MANAGER,X_BROADCAST_MESSAGES,2014/10/08,4,12336,TABLE
QTSMMDB,CAMPAIGN_MANAGER,X_CAMPAIGNS_CARRIERS,2014/10/08,0,4152,TABLE
QTSMMDB,CAMPAIGN_MANAGER,X_CARRIER_BLOCKED_REPT_LOG,2014/10/08,11,105453,TABLE
QTSMMDB,CAMPAIGN_MANAGER,X_EVENTS,2014/10/08,0,1040,TABLE
QTSMMDB,CAMPAIGN_MANAGER,X_EVENT_CONFIGS,2014/10/08,0,612,TABLE
QTSMMDB,CAMPAIGN_MANAGER,X_POLL_GROUPS,2014/10/08,0,190,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20160517_1005,2016/05/17,8,478638,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20150425_1010,2015/04/25,9,405896,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20151019_1005,2015/10/19,7,448742,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20160203_1010,2016/02/03,9,406222,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20150606_1010,2015/06/06,9,405699,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20141129_1010,2014/11/29,9,415591,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20150827_1010,2015/08/27,9,408109,TABLE
QTSMMDB,A2W_MR,ROUTER_DEPLOYS120515,2015/05/12,1,3023,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20160330_1005,2016/03/30,8,469635,TABLE
QTSMMDB,CAMPAIGN_MANAGER,OPT_ACTION_LOG,2017/08/24,3698,29480533,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20150916_1005,2015/09/16,7,426886,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20141023_1005,2014/10/23,7,444744,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20141023_1010,2014/10/23,9,409440,TABLE
QTSMMDB,CAMPAIGN_MANAGER,BATCH_JOB_EXECUTION,2017/09/13,0,213,TABLE
QTSMMDB,A2W_MR,MT_IN_CNS_CACHED,2017/09/14,48,543,TABLE PARTITION
QTSMMDB,CAMPAIGN_MANAGER,OPTOUT_SCAN_MATCHES,2017/09/13,0,3368,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20160306_1005,2016/03/06,8,460125,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20151108_1005,2015/11/08,7,448761,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20150906_1010,2015/09/06,9,407762,TABLE
QTSMMDB,IMPEXP,SYS_IMPORT_FULL_06,2013/07/18,0,310,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20160103_1005,2016/01/03,7,448513,TABLE
